GEO.id,GEO.id2,GEO.display-label,HC02_EST_VC02,HC02_EST_VC36
Id,Id2,Geography,Median income (dollars); Estimate; Households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder
8600000US55705,55705,ZCTA5 55705,47661,40069
8600000US55706,55706,ZCTA5 55706,41541,31250
8600000US55707,55707,ZCTA5 55707,55781,30000
8600000US55708,55708,ZCTA5 55708,33359,27083
8600000US55709,55709,ZCTA5 55709,44605,32344
8600000US55710,55710,ZCTA5 55710,78347,36023
8600000US55711,55711,ZCTA5 55711,56875,70313
8600000US55712,55712,ZCTA5 55712,43173,29000
8600000US55713,55713,ZCTA5 55713,39028,25313
8600000US55716,55716,ZCTA5 55716,37083,40893
8600000US55717,55717,ZCTA5 55717,60625,34375
8600000US55718,55718,ZCTA5 55718,57647,42750
8600000US55719,55719,ZCTA5 55719,37984,24566
8600000US55720,55720,ZCTA5 55720,48353,31467
8600000US55721,55721,ZCTA5 55721,58250,24760
8600000US55722,55722,ZCTA5 55722,44750,27500
8600000US55723,55723,ZCTA5 55723,45337,34107
8600000US55724,55724,ZCTA5 55724,56500,30000
8600000US55725,55725,ZCTA5 55725,53750,35000
8600000US55726,55726,ZCTA5 55726,42667,25625
8600000US55731,55731,ZCTA5 55731,48199,28929
8600000US55732,55732,ZCTA5 55732,48571,20917
8600000US55733,55733,ZCTA5 55733,75524,21375
8600000US55734,55734,ZCTA5 55734,42002,27500
8600000US55735,55735,ZCTA5 55735,43382,33750
8600000US55736,55736,ZCTA5 55736,33300,17083
8600000US55738,55738,ZCTA5 55738,59500,71250
8600000US55741,55741,ZCTA5 55741,51030,36250
8600000US55742,55742,ZCTA5 55742,55781,45893
8600000US55744,55744,ZCTA5 55744,50792,29787
8600000US55746,55746,ZCTA5 55746,38765,35303
8600000US55748,55748,ZCTA5 55748,37902,27411
8600000US55749,55749,ZCTA5 55749,53125,52250
8600000US55750,55750,ZCTA5 55750,47270,37143
8600000US55751,55751,ZCTA5 55751,50833,26771
8600000US55752,55752,ZCTA5 55752,43365,33125
8600000US55753,55753,ZCTA5 55753,32250,31797
8600000US55756,55756,ZCTA5 55756,40938,21429
8600000US55757,55757,ZCTA5 55757,42639,29750
8600000US55758,55758,ZCTA5 55758,48542,85972
8600000US55760,55760,ZCTA5 55760,36743,27500
8600000US55763,55763,ZCTA5 55763,53750,33864
8600000US55764,55764,ZCTA5 55764,33625,19432
8600000US55765,55765,ZCTA5 55765,33250,25000
8600000US55766,55766,ZCTA5 55766,73750,-
8600000US55767,55767,ZCTA5 55767,45606,35833
8600000US55768,55768,ZCTA5 55768,49674,43864
8600000US55769,55769,ZCTA5 55769,41641,27768
8600000US55771,55771,ZCTA5 55771,41188,22679
8600000US55772,55772,ZCTA5 55772,26250,8194
8600000US55775,55775,ZCTA5 55775,49219,26635
8600000US55779,55779,ZCTA5 55779,56932,39643
8600000US55780,55780,ZCTA5 55780,57604,45682
8600000US55781,55781,ZCTA5 55781,54375,28333
8600000US55782,55782,ZCTA5 55782,67250,70208
8600000US55783,55783,ZCTA5 55783,47177,26750
8600000US55784,55784,ZCTA5 55784,65417,30000
8600000US55785,55785,ZCTA5 55785,37000,15833
8600000US55786,55786,ZCTA5 55786,55417,18750
8600000US55787,55787,ZCTA5 55787,36591,34583
8600000US55790,55790,ZCTA5 55790,52885,45417
8600000US55792,55792,ZCTA5 55792,38040,31756
8600000US55793,55793,ZCTA5 55793,48056,14375
8600000US55795,55795,ZCTA5 55795,38846,25234
8600000US55797,55797,ZCTA5 55797,58935,38750
8600000US55798,55798,ZCTA5 55798,42266,36875
8600000US55802,55802,ZCTA5 55802,24714,24444
8600000US55803,55803,ZCTA5 55803,66613,40500
8600000US55804,55804,ZCTA5 55804,65729,34493
8600000US55805,55805,ZCTA5 55805,25071,20845
8600000US55806,55806,ZCTA5 55806,28954,24192
8600000US55807,55807,ZCTA5 55807,39460,26616
8600000US55808,55808,ZCTA5 55808,37301,21769
8600000US55810,55810,ZCTA5 55810,60598,47500
8600000US55811,55811,ZCTA5 55811,57607,34185
8600000US55812,55812,ZCTA5 55812,44221,34567
8600000US55814,55814,ZCTA5 55814,-,-
8600000US55901,55901,ZCTA5 55901,66008,48750
8600000US55902,55902,ZCTA5 55902,82982,45542
8600000US55904,55904,ZCTA5 55904,53683,37666
8600000US55905,55905,ZCTA5 55905,-,-
8600000US55906,55906,ZCTA5 55906,67625,29632
8600000US55909,55909,ZCTA5 55909,49052,36705
8600000US55910,55910,ZCTA5 55910,55375,27361
8600000US55912,55912,ZCTA5 55912,42675,33697
8600000US55917,55917,ZCTA5 55917,55323,38077
8600000US55918,55918,ZCTA5 55918,50000,18611
8600000US55919,55919,ZCTA5 55919,58438,28846
8600000US55920,55920,ZCTA5 55920,72923,52625
8600000US55921,55921,ZCTA5 55921,45444,24688
8600000US55922,55922,ZCTA5 55922,35000,20750
8600000US55923,55923,ZCTA5 55923,59825,35000
8600000US55924,55924,ZCTA5 55924,64271,31029
8600000US55925,55925,ZCTA5 55925,63250,29375
8600000US55926,55926,ZCTA5 55926,55313,28438
8600000US55927,55927,ZCTA5 55927,59177,39208
8600000US55929,55929,ZCTA5 55929,72778,33750
8600000US55931,55931,ZCTA5 55931,43000,45000
8600000US55932,55932,ZCTA5 55932,73162,65556
8600000US55933,55933,ZCTA5 55933,54063,21250
8600000US55934,55934,ZCTA5 55934,67813,40234
8600000US55935,55935,ZCTA5 55935,53750,38472
8600000US55936,55936,ZCTA5 55936,58261,47708
8600000US55939,55939,ZCTA5 55939,38917,26923
8600000US55940,55940,ZCTA5 55940,63029,40982
8600000US55941,55941,ZCTA5 55941,53750,44091
8600000US55943,55943,ZCTA5 55943,53516,32188
8600000US55944,55944,ZCTA5 55944,68036,37227
8600000US55945,55945,ZCTA5 55945,55089,27212
8600000US55946,55946,ZCTA5 55946,51987,36333
8600000US55947,55947,ZCTA5 55947,64486,50729
8600000US55949,55949,ZCTA5 55949,47885,27188
8600000US55950,55950,ZCTA5 55950,42083,-
8600000US55951,55951,ZCTA5 55951,52500,44125
8600000US55952,55952,ZCTA5 55952,57788,20893
8600000US55953,55953,ZCTA5 55953,53667,30625
8600000US55954,55954,ZCTA5 55954,43056,23750
8600000US55955,55955,ZCTA5 55955,86143,27188
8600000US55956,55956,ZCTA5 55956,65117,37083
8600000US55957,55957,ZCTA5 55957,53281,38750
8600000US55959,55959,ZCTA5 55959,50526,31333
8600000US55960,55960,ZCTA5 55960,93000,31964
8600000US55961,55961,ZCTA5 55961,45000,36667
8600000US55962,55962,ZCTA5 55962,55179,41250
8600000US55963,55963,ZCTA5 55963,60189,16250
8600000US55964,55964,ZCTA5 55964,53149,34306
8600000US55965,55965,ZCTA5 55965,47985,29464
8600000US55967,55967,ZCTA5 55967,67875,27083
8600000US55968,55968,ZCTA5 55968,39375,18438
8600000US55969,55969,ZCTA5 55969,58875,51250
8600000US55970,55970,ZCTA5 55970,57308,34167
8600000US55971,55971,ZCTA5 55971,54447,36875
8600000US55972,55972,ZCTA5 55972,59007,29500
8600000US55973,55973,ZCTA5 55973,65625,19375
8600000US55974,55974,ZCTA5 55974,42115,26328
8600000US55975,55975,ZCTA5 55975,51131,33750
8600000US55976,55976,ZCTA5 55976,51482,29974
8600000US55977,55977,ZCTA5 55977,67000,-
8600000US55979,55979,ZCTA5 55979,57708,27500
8600000US55981,55981,ZCTA5 55981,47661,22159
8600000US55982,55982,ZCTA5 55982,60625,44375
8600000US55983,55983,ZCTA5 55983,52904,32188
8600000US55985,55985,ZCTA5 55985,58750,32188
8600000US55987,55987,ZCTA5 55987,43254,23950
8600000US55990,55990,ZCTA5 55990,51776,32500
8600000US55991,55991,ZCTA5 55991,57625,39375
8600000US55992,55992,ZCTA5 55992,54010,30286
8600000US56001,56001,ZCTA5 56001,44397,31215
8600000US56003,56003,ZCTA5 56003,61791,51065
8600000US56007,56007,ZCTA5 56007,39086,25990
8600000US56009,56009,ZCTA5 56009,55625,31731
8600000US56010,56010,ZCTA5 56010,49926,42727
8600000US56011,56011,ZCTA5 56011,69569,54063
8600000US56013,56013,ZCTA5 56013,41193,28750
8600000US56014,56014,ZCTA5 56014,40357,31250
8600000US56016,56016,ZCTA5 56016,57619,28750
8600000US56017,56017,ZCTA5 56017,61705,34886
8600000US56019,56019,ZCTA5 56019,53958,39167
8600000US56020,56020,ZCTA5 56020,36607,31500
8600000US56021,56021,ZCTA5 56021,68750,29773
8600000US56022,56022,ZCTA5 56022,30750,30938
8600000US56023,56023,ZCTA5 56023,44904,26250
8600000US56024,56024,ZCTA5 56024,63553,42011
8600000US56025,56025,ZCTA5 56025,58056,25357
8600000US56026,56026,ZCTA5 56026,63947,43594
8600000US56027,56027,ZCTA5 56027,36583,21250
8600000US56028,56028,ZCTA5 56028,69271,27679
8600000US56029,56029,ZCTA5 56029,50625,22000
8600000US56031,56031,ZCTA5 56031,45141,26476
8600000US56032,56032,ZCTA5 56032,45000,12188
8600000US56033,56033,ZCTA5 56033,47969,35000
8600000US56034,56034,ZCTA5 56034,68000,45750
8600000US56035,56035,ZCTA5 56035,51500,34750
8600000US56036,56036,ZCTA5 56036,51429,33438
8600000US56037,56037,ZCTA5 56037,63333,39286
8600000US56039,56039,ZCTA5 56039,49554,38125
8600000US56041,56041,ZCTA5 56041,55250,44875
8600000US56042,56042,ZCTA5 56042,62727,50000
8600000US56043,56043,ZCTA5 56043,61667,49375
8600000US56044,56044,ZCTA5 56044,59706,37232
8600000US56045,56045,ZCTA5 56045,49464,38571
8600000US56046,56046,ZCTA5 56046,62500,-
8600000US56047,56047,ZCTA5 56047,55625,-
8600000US56048,56048,ZCTA5 56048,54250,32230
8600000US56050,56050,ZCTA5 56050,51161,27727
8600000US56051,56051,ZCTA5 56051,40481,28594
8600000US56052,56052,ZCTA5 56052,59625,41458
8600000US56054,56054,ZCTA5 56054,53929,39559
8600000US56055,56055,ZCTA5 56055,61348,38000
8600000US56056,56056,ZCTA5 56056,51458,41667
8600000US56057,56057,ZCTA5 56057,55375,44167
8600000US56058,56058,ZCTA5 56058,56120,31875
8600000US56060,56060,ZCTA5 56060,43214,32125
8600000US56062,56062,ZCTA5 56062,50526,35278
8600000US56063,56063,ZCTA5 56063,69694,57813
8600000US56065,56065,ZCTA5 56065,54609,34904
8600000US56068,56068,ZCTA5 56068,50694,28750
8600000US56069,56069,ZCTA5 56069,50529,39375
8600000US56071,56071,ZCTA5 56071,65821,39464
8600000US56072,56072,ZCTA5 56072,57885,40938
8600000US56073,56073,ZCTA5 56073,48410,38412
8600000US56074,56074,ZCTA5 56074,54861,42500
8600000US56075,56075,ZCTA5 56075,48375,56250
8600000US56078,56078,ZCTA5 56078,57250,48333
8600000US56080,56080,ZCTA5 56080,54375,38542
8600000US56081,56081,ZCTA5 56081,48563,29695
8600000US56082,56082,ZCTA5 56082,56662,43164
8600000US56083,56083,ZCTA5 56083,55982,28750
8600000US56085,56085,ZCTA5 56085,50288,35078
8600000US56087,56087,ZCTA5 56087,45743,40536
8600000US56088,56088,ZCTA5 56088,55223,36875
8600000US56089,56089,ZCTA5 56089,41250,28295
8600000US56090,56090,ZCTA5 56090,47500,38214
8600000US56091,56091,ZCTA5 56091,54750,14583
8600000US56093,56093,ZCTA5 56093,53060,37143
8600000US56096,56096,ZCTA5 56096,49224,36250
8600000US56097,56097,ZCTA5 56097,47429,28333
8600000US56098,56098,ZCTA5 56098,48355,34934
8600000US56101,56101,ZCTA5 56101,41389,28427
8600000US56110,56110,ZCTA5 56110,51912,39643
8600000US56111,56111,ZCTA5 56111,55417,27188
8600000US56113,56113,ZCTA5 56113,67750,68264
8600000US56114,56114,ZCTA5 56114,53523,14583
8600000US56115,56115,ZCTA5 56115,44637,30417
8600000US56116,56116,ZCTA5 56116,55000,32750
8600000US56117,56117,ZCTA5 56117,62750,26250
8600000US56118,56118,ZCTA5 56118,59886,31250
8600000US56119,56119,ZCTA5 56119,53688,36389
8600000US56120,56120,ZCTA5 56120,52188,30469
8600000US56121,56121,ZCTA5 56121,44934,38333
8600000US56122,56122,ZCTA5 56122,45735,22083
8600000US56123,56123,ZCTA5 56123,45000,15625
8600000US56125,56125,ZCTA5 56125,40536,-
8600000US56127,56127,ZCTA5 56127,55179,22813
8600000US56128,56128,ZCTA5 56128,46053,36250
8600000US56129,56129,ZCTA5 56129,46667,28333
8600000US56131,56131,ZCTA5 56131,44394,28068
8600000US56132,56132,ZCTA5 56132,49773,43750
8600000US56134,56134,ZCTA5 56134,48750,31250
8600000US56136,56136,ZCTA5 56136,45625,26667
8600000US56137,56137,ZCTA5 56137,53042,36125
8600000US56138,56138,ZCTA5 56138,46167,34063
8600000US56139,56139,ZCTA5 56139,34091,31739
8600000US56140,56140,ZCTA5 56140,35833,19375
8600000US56141,56141,ZCTA5 56141,41458,21250
8600000US56142,56142,ZCTA5 56142,42596,30500
8600000US56143,56143,ZCTA5 56143,49019,34427
8600000US56144,56144,ZCTA5 56144,37159,24722
8600000US56145,56145,ZCTA5 56145,48750,20625
8600000US56146,56146,ZCTA5 56146,38125,-
8600000US56147,56147,ZCTA5 56147,62500,30625
8600000US56149,56149,ZCTA5 56149,42083,37708
8600000US56150,56150,ZCTA5 56150,45341,32321
8600000US56151,56151,ZCTA5 56151,57656,40625
8600000US56152,56152,ZCTA5 56152,47065,45625
8600000US56153,56153,ZCTA5 56153,38125,18750
8600000US56155,56155,ZCTA5 56155,53472,51250
8600000US56156,56156,ZCTA5 56156,43395,26250
8600000US56157,56157,ZCTA5 56157,66250,30938
8600000US56158,56158,ZCTA5 56158,56750,31250
8600000US56159,56159,ZCTA5 56159,47841,41250
8600000US56160,56160,ZCTA5 56160,40417,35625
8600000US56161,56161,ZCTA5 56161,48295,33125
8600000US56162,56162,ZCTA5 56162,50938,44792
8600000US56164,56164,ZCTA5 56164,48553,34944
8600000US56165,56165,ZCTA5 56165,59375,78125
8600000US56166,56166,ZCTA5 56166,45938,45000
8600000US56167,56167,ZCTA5 56167,38750,23750
8600000US56168,56168,ZCTA5 56168,52083,25833
8600000US56169,56169,ZCTA5 56169,53438,50556
8600000US56170,56170,ZCTA5 56170,48875,34167
8600000US56171,56171,ZCTA5 56171,48558,42083
8600000US56172,56172,ZCTA5 56172,53472,37031
8600000US56173,56173,ZCTA5 56173,57083,14375
8600000US56174,56174,ZCTA5 56174,36125,17500
8600000US56175,56175,ZCTA5 56175,45191,34167
8600000US56176,56176,ZCTA5 56176,45917,25938
8600000US56177,56177,ZCTA5 56177,24375,-
8600000US56178,56178,ZCTA5 56178,51083,31458
8600000US56180,56180,ZCTA5 56180,41607,33750
8600000US56181,56181,ZCTA5 56181,42727,39688
8600000US56183,56183,ZCTA5 56183,41750,29375
8600000US56185,56185,ZCTA5 56185,39375,28750
8600000US56186,56186,ZCTA5 56186,47500,26964
8600000US56187,56187,ZCTA5 56187,46794,24355
8600000US56201,56201,ZCTA5 56201,44913,26204
8600000US56207,56207,ZCTA5 56207,52500,23750
8600000US56208,56208,ZCTA5 56208,40324,27500
8600000US56209,56209,ZCTA5 56209,55284,42500
8600000US56210,56210,ZCTA5 56210,64583,-
8600000US56211,56211,ZCTA5 56211,48125,26250
8600000US56212,56212,ZCTA5 56212,50313,30000
8600000US56214,56214,ZCTA5 56214,47500,36000
8600000US56215,56215,ZCTA5 56215,47197,41154
8600000US56216,56216,ZCTA5 56216,57083,31250
8600000US56218,56218,ZCTA5 56218,39643,30714
8600000US56219,56219,ZCTA5 56219,25259,25625
8600000US56220,56220,ZCTA5 56220,47159,31667
8600000US56221,56221,ZCTA5 56221,58125,43194
8600000US56222,56222,ZCTA5 56222,44779,32083
8600000US56223,56223,ZCTA5 56223,44688,30833
8600000US56224,56224,ZCTA5 56224,60000,45536
8600000US56225,56225,ZCTA5 56225,42917,14773
8600000US56226,56226,ZCTA5 56226,37292,16528
8600000US56227,56227,ZCTA5 56227,60417,32083
8600000US56228,56228,ZCTA5 56228,53056,55938
8600000US56229,56229,ZCTA5 56229,63942,44318
8600000US56230,56230,ZCTA5 56230,54000,43333
8600000US56231,56231,ZCTA5 56231,54375,25625
8600000US56232,56232,ZCTA5 56232,52969,40313
8600000US56235,56235,ZCTA5 56235,41250,37917
8600000US56236,56236,ZCTA5 56236,65357,40833
8600000US56237,56237,ZCTA5 56237,54135,32250
8600000US56239,56239,ZCTA5 56239,58750,16250
8600000US56240,56240,ZCTA5 56240,54015,30313
8600000US56241,56241,ZCTA5 56241,52713,36528
8600000US56243,56243,ZCTA5 56243,44500,17500
8600000US56244,56244,ZCTA5 56244,53565,31375
8600000US56245,56245,ZCTA5 56245,58333,42188
8600000US56248,56248,ZCTA5 56248,46696,47500
8600000US56249,56249,ZCTA5 56249,60313,23750
8600000US56251,56251,ZCTA5 56251,58929,61250
8600000US56252,56252,ZCTA5 56252,45859,21875
8600000US56253,56253,ZCTA5 56253,50188,27188
8600000US56255,56255,ZCTA5 56255,50536,41667
8600000US56256,56256,ZCTA5 56256,50431,34896
8600000US56257,56257,ZCTA5 56257,36471,31250
8600000US56258,56258,ZCTA5 56258,45189,23750
8600000US56260,56260,ZCTA5 56260,50833,35000
8600000US56262,56262,ZCTA5 56262,45000,32639
8600000US56263,56263,ZCTA5 56263,48036,30625
8600000US56264,56264,ZCTA5 56264,52545,39896
8600000US56265,56265,ZCTA5 56265,49540,31786
8600000US56266,56266,ZCTA5 56266,47917,36389
8600000US56267,56267,ZCTA5 56267,53917,38182
8600000US56270,56270,ZCTA5 56270,43281,35769
8600000US56271,56271,ZCTA5 56271,51184,30179
8600000US56273,56273,ZCTA5 56273,57042,43125
8600000US56274,56274,ZCTA5 56274,70000,56250
8600000US56276,56276,ZCTA5 56276,41250,26042
8600000US56277,56277,ZCTA5 56277,50365,20903
8600000US56278,56278,ZCTA5 56278,43681,23800
8600000US56279,56279,ZCTA5 56279,49792,32500
8600000US56280,56280,ZCTA5 56280,58043,38125
8600000US56281,56281,ZCTA5 56281,58000,44167
8600000US56282,56282,ZCTA5 56282,60078,41250
8600000US56283,56283,ZCTA5 56283,43443,26192
8600000US56284,56284,ZCTA5 56284,47879,43125
8600000US56285,56285,ZCTA5 56285,44063,28333
8600000US56287,56287,ZCTA5 56287,26250,21250
8600000US56288,56288,ZCTA5 56288,63267,42656
8600000US56289,56289,ZCTA5 56289,54500,43750
8600000US56291,56291,ZCTA5 56291,49886,41667
8600000US56292,56292,ZCTA5 56292,41818,26944
8600000US56293,56293,ZCTA5 56293,52647,36875
8600000US56294,56294,ZCTA5 56294,53750,41250
8600000US56295,56295,ZCTA5 56295,43194,16250
8600000US56296,56296,ZCTA5 56296,47708,27235
8600000US56297,56297,ZCTA5 56297,54676,26875
8600000US56301,56301,ZCTA5 56301,47798,31105
8600000US56303,56303,ZCTA5 56303,44026,36075
8600000US56304,56304,ZCTA5 56304,36268,31346
8600000US56307,56307,ZCTA5 56307,56439,38095
8600000US56308,56308,ZCTA5 56308,49761,26735
8600000US56309,56309,ZCTA5 56309,52308,32000
8600000US56310,56310,ZCTA5 56310,68381,44554
8600000US56311,56311,ZCTA5 56311,40982,34375
8600000US56312,56312,ZCTA5 56312,51023,40625
8600000US56313,56313,ZCTA5 56313,26250,27083
8600000US56314,56314,ZCTA5 56314,54659,27955
8600000US56315,56315,ZCTA5 56315,54500,31750
8600000US56316,56316,ZCTA5 56316,44167,35208
8600000US56318,56318,ZCTA5 56318,58125,33529
8600000US56319,56319,ZCTA5 56319,65568,52833
8600000US56320,56320,ZCTA5 56320,64351,48352
8600000US56321,56321,ZCTA5 56321,-,-
8600000US56323,56323,ZCTA5 56323,50333,50417
8600000US56324,56324,ZCTA5 56324,58889,34000
8600000US56325,56325,ZCTA5 56325,48750,30625
8600000US56326,56326,ZCTA5 56326,40625,30900
8600000US56327,56327,ZCTA5 56327,57083,34792
8600000US56328,56328,ZCTA5 56328,56607,54375
8600000US56329,56329,ZCTA5 56329,60022,36836
8600000US56330,56330,ZCTA5 56330,58636,27917
8600000US56331,56331,ZCTA5 56331,61346,37250
8600000US56332,56332,ZCTA5 56332,59453,42847
8600000US56334,56334,ZCTA5 56334,48036,41174
8600000US56335,56335,ZCTA5 56335,48750,33750
8600000US56336,56336,ZCTA5 56336,58750,40139
8600000US56338,56338,ZCTA5 56338,45515,26250
8600000US56339,56339,ZCTA5 56339,41484,19583
8600000US56340,56340,ZCTA5 56340,53854,35813
8600000US56342,56342,ZCTA5 56342,39143,30052
8600000US56343,56343,ZCTA5 56343,48594,31875
8600000US56345,56345,ZCTA5 56345,42773,26579
8600000US56347,56347,ZCTA5 56347,46667,32417
8600000US56349,56349,ZCTA5 56349,55625,50833
8600000US56350,56350,ZCTA5 56350,44167,16250
8600000US56352,56352,ZCTA5 56352,49412,22049
8600000US56353,56353,ZCTA5 56353,50498,35563
8600000US56354,56354,ZCTA5 56354,47321,30417
8600000US56355,56355,ZCTA5 56355,55375,51875
8600000US56356,56356,ZCTA5 56356,44250,20625
8600000US56357,56357,ZCTA5 56357,57328,61250
8600000US56358,56358,ZCTA5 56358,48105,28750
8600000US56359,56359,ZCTA5 56359,36389,26087
8600000US56360,56360,ZCTA5 56360,47188,32400
8600000US56361,56361,ZCTA5 56361,40871,34500
8600000US56362,56362,ZCTA5 56362,54409,35332
8600000US56363,56363,ZCTA5 56363,48750,68750
8600000US56364,56364,ZCTA5 56364,49818,31591
8600000US56367,56367,ZCTA5 56367,61762,39605
8600000US56368,56368,ZCTA5 56368,60492,43839
8600000US56369,56369,ZCTA5 56369,40139,-
8600000US56371,56371,ZCTA5 56371,47500,72639
8600000US56373,56373,ZCTA5 56373,55375,45000
8600000US56374,56374,ZCTA5 56374,62500,34583
8600000US56375,56375,ZCTA5 56375,67679,43333
8600000US56376,56376,ZCTA5 56376,67750,29750
8600000US56377,56377,ZCTA5 56377,72166,43315
8600000US56378,56378,ZCTA5 56378,51757,36875
8600000US56379,56379,ZCTA5 56379,56560,38858
8600000US56381,56381,ZCTA5 56381,49844,36705
8600000US56382,56382,ZCTA5 56382,52009,27500
8600000US56384,56384,ZCTA5 56384,35000,43750
8600000US56385,56385,ZCTA5 56385,58750,46250
8600000US56386,56386,ZCTA5 56386,35000,28750
8600000US56387,56387,ZCTA5 56387,39436,50056
8600000US56389,56389,ZCTA5 56389,50469,40000
8600000US56401,56401,ZCTA5 56401,44051,25519
8600000US56425,56425,ZCTA5 56425,58110,41721
8600000US56431,56431,ZCTA5 56431,43253,36319
8600000US56433,56433,ZCTA5 56433,45227,24643
8600000US56434,56434,ZCTA5 56434,53125,47917
8600000US56435,56435,ZCTA5 56435,41250,35625
8600000US56436,56436,ZCTA5 56436,49375,-
8600000US56437,56437,ZCTA5 56437,36750,32708
8600000US56438,56438,ZCTA5 56438,44505,24271
8600000US56440,56440,ZCTA5 56440,37778,23125
8600000US56441,56441,ZCTA5 56441,33500,23125
8600000US56442,56442,ZCTA5 56442,61991,38813
8600000US56443,56443,ZCTA5 56443,48106,38158
8600000US56444,56444,ZCTA5 56444,47500,36765
8600000US56446,56446,ZCTA5 56446,44306,28750
8600000US56447,56447,ZCTA5 56447,39297,24643
8600000US56448,56448,ZCTA5 56448,41042,21250
8600000US56449,56449,ZCTA5 56449,54792,31438
8600000US56450,56450,ZCTA5 56450,34417,21786
8600000US56452,56452,ZCTA5 56452,39213,29297
8600000US56453,56453,ZCTA5 56453,49688,41667
8600000US56455,56455,ZCTA5 56455,47500,33750
8600000US56456,56456,ZCTA5 56456,26250,55417
8600000US56458,56458,ZCTA5 56458,42115,33125
8600000US56461,56461,ZCTA5 56461,47241,28750
8600000US56464,56464,ZCTA5 56464,42545,26667
8600000US56465,56465,ZCTA5 56465,46458,30735
8600000US56466,56466,ZCTA5 56466,47313,37500
8600000US56467,56467,ZCTA5 56467,46300,30000
8600000US56468,56468,ZCTA5 56468,60833,35313
8600000US56469,56469,ZCTA5 56469,45000,29722
8600000US56470,56470,ZCTA5 56470,41748,24239
8600000US56472,56472,ZCTA5 56472,46581,32292
8600000US56473,56473,ZCTA5 56473,46103,38448
8600000US56474,56474,ZCTA5 56474,42620,30119
8600000US56475,56475,ZCTA5 56475,48523,27500
8600000US56477,56477,ZCTA5 56477,39137,27396
8600000US56479,56479,ZCTA5 56479,35717,20865
8600000US56481,56481,ZCTA5 56481,41667,21875
8600000US56482,56482,ZCTA5 56482,32558,26406
8600000US56484,56484,ZCTA5 56484,47083,38947
8600000US56501,56501,ZCTA5 56501,50450,33675
8600000US56510,56510,ZCTA5 56510,43796,31875
8600000US56511,56511,ZCTA5 56511,58681,44000
8600000US56514,56514,ZCTA5 56514,59839,32917
8600000US56515,56515,ZCTA5 56515,47583,32222
8600000US56516,56516,ZCTA5 56516,42344,36250
8600000US56517,56517,ZCTA5 56517,52143,44107
8600000US56518,56518,ZCTA5 56518,46250,24583
8600000US56519,56519,ZCTA5 56519,46250,28333
8600000US56520,56520,ZCTA5 56520,52536,31375
8600000US56521,56521,ZCTA5 56521,46964,28750
8600000US56522,56522,ZCTA5 56522,54135,49063
8600000US56523,56523,ZCTA5 56523,51563,31750
8600000US56524,56524,ZCTA5 56524,45147,26250
8600000US56525,56525,ZCTA5 56525,59583,-
8600000US56527,56527,ZCTA5 56527,38026,33125
8600000US56528,56528,ZCTA5 56528,45000,32344
8600000US56529,56529,ZCTA5 56529,46005,30589
8600000US56531,56531,ZCTA5 56531,46650,31824
8600000US56533,56533,ZCTA5 56533,44063,32344
8600000US56534,56534,ZCTA5 56534,46979,29464
8600000US56535,56535,ZCTA5 56535,45469,21458
8600000US56536,56536,ZCTA5 56536,64500,26964
8600000US56537,56537,ZCTA5 56537,47340,32631
8600000US56540,56540,ZCTA5 56540,50048,22031
8600000US56541,56541,ZCTA5 56541,36250,-
8600000US56542,56542,ZCTA5 56542,43611,22250
8600000US56543,56543,ZCTA5 56543,64750,27250
8600000US56544,56544,ZCTA5 56544,47439,35000
8600000US56545,56545,ZCTA5 56545,50917,43056
8600000US56546,56546,ZCTA5 56546,60000,31250
8600000US56547,56547,ZCTA5 56547,69091,31875
8600000US56548,56548,ZCTA5 56548,42721,43828
8600000US56549,56549,ZCTA5 56549,58795,30441
8600000US56550,56550,ZCTA5 56550,53333,44500
8600000US56551,56551,ZCTA5 56551,43750,21071
8600000US56552,56552,ZCTA5 56552,55909,33750
8600000US56553,56553,ZCTA5 56553,48750,31667
8600000US56554,56554,ZCTA5 56554,55923,34091
8600000US56556,56556,ZCTA5 56556,34808,24688
8600000US56557,56557,ZCTA5 56557,37159,26500
8600000US56560,56560,ZCTA5 56560,50003,31409
8600000US56565,56565,ZCTA5 56565,54000,45000
8600000US56566,56566,ZCTA5 56566,28750,19063
8600000US56567,56567,ZCTA5 56567,49800,36420
8600000US56568,56568,ZCTA5 56568,29107,28438
8600000US56569,56569,ZCTA5 56569,35368,21250
8600000US56570,56570,ZCTA5 56570,46635,24792
8600000US56571,56571,ZCTA5 56571,41389,30357
8600000US56572,56572,ZCTA5 56572,46843,34044
8600000US56573,56573,ZCTA5 56573,50972,34803
8600000US56574,56574,ZCTA5 56574,61750,26667
8600000US56575,56575,ZCTA5 56575,30625,23542
8600000US56576,56576,ZCTA5 56576,52569,36563
8600000US56577,56577,ZCTA5 56577,98333,-
8600000US56578,56578,ZCTA5 56578,50469,40625
8600000US56579,56579,ZCTA5 56579,47969,44375
8600000US56580,56580,ZCTA5 56580,66250,53224
8600000US56581,56581,ZCTA5 56581,35833,26500
8600000US56583,56583,ZCTA5 56583,48750,41250
8600000US56584,56584,ZCTA5 56584,42841,19167
8600000US56585,56585,ZCTA5 56585,44891,29375
8600000US56586,56586,ZCTA5 56586,58889,47604
8600000US56587,56587,ZCTA5 56587,47155,34318
8600000US56588,56588,ZCTA5 56588,40625,42778
