GEO.id,GEO.id2,GEO.display-label,HC02_EST_VC02,HC02_EST_VC10,HC02_EST_VC22,HC02_EST_VC30
8600000US07836,07836,ZCTA5 07836,100428,-,123257,36250
8600000US07838,07838,ZCTA5 07838,92898,-,103542,66481
8600000US07840,07840,ZCTA5 07840,74022,100000,94866,49375
8600000US07842,07842,ZCTA5 07842,94167,-,-,94167
8600000US07843,07843,ZCTA5 07843,76002,-,90386,52123
8600000US07846,07846,ZCTA5 07846,(X),-,200500,-
8600000US07847,07847,ZCTA5 07847,106739,-,112321,47024
8600000US07848,07848,ZCTA5 07848,84727,-,102386,31545
8600000US07849,07849,ZCTA5 07849,89554,-,105357,43750
8600000US07850,07850,ZCTA5 07850,95650,69397,112344,53654
8600000US07851,07851,ZCTA5 07851,65417,-,66667,-
8600000US07852,07852,ZCTA5 07852,84006,-,112226,25976
8600000US07853,07853,ZCTA5 07853,146020,-,159695,51953
8600000US07856,07856,ZCTA5 07856,83815,-,94620,46810
8600000US07857,07857,ZCTA5 07857,53517,-,62813,40898
8600000US07860,07860,ZCTA5 07860,77708,(X),95528,38030
8600000US07863,07863,ZCTA5 07863,77000,-,89814,32356
8600000US07865,07865,ZCTA5 07865,96797,-,103949,49325
8600000US07866,07866,ZCTA5 07866,95756,143523,110184,57500
8600000US07869,07869,ZCTA5 07869,120085,(X),144118,62311
8600000US07870,07870,ZCTA5 07870,-,-,-,-
8600000US07871,07871,ZCTA5 07871,130369,(X),141887,65809
8600000US07874,07874,ZCTA5 07874,89065,-,102827,49625
8600000US07876,07876,ZCTA5 07876,117608,-,125901,53043
8600000US07878,07878,ZCTA5 07878,103333,-,123208,(X)
8600000US07880,07880,ZCTA5 07880,-,-,-,-
8600000US07881,07881,ZCTA5 07881,16667,-,-,16667
8600000US07882,07882,ZCTA5 07882,78250,14063,90286,41531
8600000US07885,07885,ZCTA5 07885,73103,-,82769,55020
8600000US07901,07901,ZCTA5 07901,126050,-,165822,71027
8600000US07920,07920,ZCTA5 07920,128245,115063,166373,65235
8600000US07921,07921,ZCTA5 07921,95985,-,128833,60779
8600000US07922,07922,ZCTA5 07922,135313,-,151719,48177
8600000US07924,07924,ZCTA5 07924,113194,-,149677,54423
8600000US07926,07926,ZCTA5 07926,-,-,-,-
8600000US07927,07927,ZCTA5 07927,98984,-,118813,48929
8600000US07928,07928,ZCTA5 07928,145458,(X),195764,60120
8600000US07930,07930,ZCTA5 07930,137986,-,158988,65028
8600000US07931,07931,ZCTA5 07931,194303,-,"250,000+",68000
8600000US07932,07932,ZCTA5 07932,103117,-,137614,44214
8600000US07933,07933,ZCTA5 07933,106875,-,134306,77500
8600000US07934,07934,ZCTA5 07934,190795,-,208676,58438
8600000US07935,07935,ZCTA5 07935,121563,-,122031,(X)
8600000US07936,07936,ZCTA5 07936,102165,-,123984,45691
8600000US07939,07939,ZCTA5 07939,-,-,-,-
8600000US07940,07940,ZCTA5 07940,109539,191750,141010,59773
8600000US07945,07945,ZCTA5 07945,144226,-,175625,49412
8600000US07946,07946,ZCTA5 07946,137614,-,147361,52000
8600000US07950,07950,ZCTA5 07950,107194,128417,133929,54067
8600000US07960,07960,ZCTA5 07960,102001,109875,132817,70500
8600000US07961,07961,ZCTA5 07961,-,-,-,-
8600000US07970,07970,ZCTA5 07970,224063,-,224063,-
8600000US07974,07974,ZCTA5 07974,143788,-,162609,51003
8600000US07976,07976,ZCTA5 07976,202614,-,203523,-
8600000US07977,07977,ZCTA5 07977,(X),-,(X),(X)
8600000US07979,07979,ZCTA5 07979,173851,-,173446,221304
8600000US07980,07980,ZCTA5 07980,100650,-,120268,48750
8600000US07981,07981,ZCTA5 07981,111809,-,142286,51811
8600000US08001,08001,ZCTA5 08001,76964,-,109457,(X)
8600000US08002,08002,ZCTA5 08002,73729,60000,93205,44234
8600000US08003,08003,ZCTA5 08003,113487,67538,126931,54677
8600000US08004,08004,ZCTA5 08004,70859,58026,80398,42593
8600000US08005,08005,ZCTA5 08005,65907,(X),75293,37893
8600000US08006,08006,ZCTA5 08006,67656,-,84063,42813
8600000US08007,08007,ZCTA5 08007,58125,-,77031,23654
8600000US08008,08008,ZCTA5 08008,76004,(X),101403,42344
8600000US08009,08009,ZCTA5 08009,77926,45741,87294,41439
8600000US08010,08010,ZCTA5 08010,61169,42426,70529,31920
8600000US08011,08011,ZCTA5 08011,(X),-,-,-
8600000US08012,08012,ZCTA5 08012,70435,61000,81048,42694
8600000US08014,08014,ZCTA5 08014,90000,-,98333,-
8600000US08015,08015,ZCTA5 08015,64170,68789,76320,32911
8600000US08016,08016,ZCTA5 08016,75454,(X),90368,38922
8600000US08019,08019,ZCTA5 08019,87292,-,96058,61458
8600000US08020,08020,ZCTA5 08020,82574,-,90167,47546
8600000US08021,08021,ZCTA5 08021,45883,46469,62390,30148
8600000US08022,08022,ZCTA5 08022,93816,(X),122285,50531
8600000US08023,08023,ZCTA5 08023,53250,-,71786,36875
8600000US08026,08026,ZCTA5 08026,82944,81250,86607,48977
8600000US08027,08027,ZCTA5 08027,64652,-,81048,41190
8600000US08028,08028,ZCTA5 08028,63732,71782,89195,29648
8600000US08029,08029,ZCTA5 08029,56382,-,78276,24037
8600000US08030,08030,ZCTA5 08030,51558,32500,62650,30644
8600000US08031,08031,ZCTA5 08031,50784,-,59650,33309
8600000US08033,08033,ZCTA5 08033,103862,91042,130845,48313
8600000US08034,08034,ZCTA5 08034,87929,(X),107424,40559
8600000US08035,08035,ZCTA5 08035,87173,-,113984,46343
8600000US08036,08036,ZCTA5 08036,90542,(X),102163,44063
8600000US08037,08037,ZCTA5 08037,66441,46845,81050,39605
8600000US08038,08038,ZCTA5 08038,(X),-,(X),16635
8600000US08039,08039,ZCTA5 08039,66397,-,66397,-
8600000US08041,08041,ZCTA5 08041,106036,-,106786,(X)
8600000US08042,08042,ZCTA5 08042,93250,-,(X),-
8600000US08043,08043,ZCTA5 08043,78568,69063,105269,38500
8600000US08045,08045,ZCTA5 08045,59712,(X),72868,(X)
8600000US08046,08046,ZCTA5 08046,64756,76331,74352,44381
8600000US08048,08048,ZCTA5 08048,83505,65750,111923,38950
8600000US08049,08049,ZCTA5 08049,58730,(X),67284,35027
8600000US08050,08050,ZCTA5 08050,69475,(X),79387,35583
8600000US08051,08051,ZCTA5 08051,71633,-,90842,47705
8600000US08052,08052,ZCTA5 08052,58022,24449,76003,32976
8600000US08053,08053,ZCTA5 08053,90797,67500,107465,50743
8600000US08054,08054,ZCTA5 08054,87724,86979,107473,54298
8600000US08055,08055,ZCTA5 08055,107238,170476,123891,50802
8600000US08056,08056,ZCTA5 08056,147500,-,155250,50521
8600000US08057,08057,ZCTA5 08057,120625,90625,152284,44288
8600000US08059,08059,ZCTA5 08059,66365,-,76161,40924
8600000US08060,08060,ZCTA5 08060,75176,53214,92631,41733
8600000US08061,08061,ZCTA5 08061,115469,-,118423,47875
8600000US08062,08062,ZCTA5 08062,121134,(X),130350,36500
8600000US08063,08063,ZCTA5 08063,57857,-,71731,32667
8600000US08064,08064,ZCTA5 08064,-,-,-,-
8600000US08065,08065,ZCTA5 08065,64766,(X),76987,49709
8600000US08066,08066,ZCTA5 08066,42328,-,55532,34473
8600000US08067,08067,ZCTA5 08067,70455,70114,90313,37109
8600000US08068,08068,ZCTA5 08068,59965,42741,76012,46500
8600000US08069,08069,ZCTA5 08069,46000,27353,53063,28818
8600000US08070,08070,ZCTA5 08070,58615,-,77599,31942
8600000US08071,08071,ZCTA5 08071,74353,-,88836,42500
8600000US08072,08072,ZCTA5 08072,71875,-,64940,-
8600000US08073,08073,ZCTA5 08073,(X),-,(X),-
8600000US08074,08074,ZCTA5 08074,-,-,-,-
8600000US08075,08075,ZCTA5 08075,75087,95357,89337,46689
8600000US08077,08077,ZCTA5 08077,90662,90938,106370,45076
8600000US08078,08078,ZCTA5 08078,62454,(X),73185,30813
8600000US08079,08079,ZCTA5 08079,46763,23056,61731,24467
8600000US08080,08080,ZCTA5 08080,91440,(X),103357,46334
8600000US08081,08081,ZCTA5 08081,81923,88571,92943,41803
8600000US08083,08083,ZCTA5 08083,61776,56579,79107,37850
8600000US08084,08084,ZCTA5 08084,67556,-,86327,34844
8600000US08085,08085,ZCTA5 08085,107188,71375,118916,55625
8600000US08086,08086,ZCTA5 08086,71424,-,81494,44022
8600000US08087,08087,ZCTA5 08087,61098,44375,75458,38808
8600000US08088,08088,ZCTA5 08088,71523,(X),89807,28427
8600000US08089,08089,ZCTA5 08089,62683,58750,82969,30227
8600000US08090,08090,ZCTA5 08090,77500,(X),88245,43992
8600000US08091,08091,ZCTA5 08091,58893,-,76493,28246
8600000US08092,08092,ZCTA5 08092,70956,-,91902,40857
8600000US08093,08093,ZCTA5 08093,52500,20769,68750,32304
8600000US08094,08094,ZCTA5 08094,72630,67727,82811,35757
8600000US08095,08095,ZCTA5 08095,45825,-,(X),-
8600000US08096,08096,ZCTA5 08096,66606,30956,81528,41641
8600000US08097,08097,ZCTA5 08097,79514,(X),92000,39286
8600000US08098,08098,ZCTA5 08098,87500,-,100848,44050
8600000US08102,08102,ZCTA5 08102,18390,20509,22533,10000
8600000US08103,08103,ZCTA5 08103,22184,(X),31167,14261
8600000US08104,08104,ZCTA5 08104,22332,24712,27980,15084
8600000US08105,08105,ZCTA5 08105,31287,(X),34048,18076
8600000US08106,08106,ZCTA5 08106,69844,90972,92060,38191
8600000US08107,08107,ZCTA5 08107,56838,(X),78864,34829
8600000US08108,08108,ZCTA5 08108,80197,55500,98341,45625
8600000US08109,08109,ZCTA5 08109,69490,52841,82851,37622
8600000US08110,08110,ZCTA5 08110,53796,40417,60918,31326
8600000US08201,08201,ZCTA5 08201,60143,60313,68500,39375
8600000US08202,08202,ZCTA5 08202,79375,-,105625,52000
8600000US08203,08203,ZCTA5 08203,57031,37188,79330,36637
8600000US08204,08204,ZCTA5 08204,59840,(X),74852,31266
8600000US08205,08205,ZCTA5 08205,60072,(X),68351,42383
8600000US08210,08210,ZCTA5 08210,70482,82578,84064,37500
8600000US08212,08212,ZCTA5 08212,53125,-,73929,37500
8600000US08215,08215,ZCTA5 08215,60717,41964,67614,38325
8600000US08217,08217,ZCTA5 08217,-,-,-,-
8600000US08221,08221,ZCTA5 08221,82419,59750,105588,36765
8600000US08223,08223,ZCTA5 08223,71648,-,81732,35847
8600000US08224,08224,ZCTA5 08224,59375,-,61765,44167
8600000US08225,08225,ZCTA5 08225,68438,46250,86591,35927
8600000US08226,08226,ZCTA5 08226,57813,16713,83721,36587
8600000US08230,08230,ZCTA5 08230,76641,-,91563,24167
8600000US08232,08232,ZCTA5 08232,41800,55142,46911,27158
8600000US08234,08234,ZCTA5 08234,75225,93264,85786,34179
8600000US08240,08240,ZCTA5 08240,-,-,-,-
8600000US08241,08241,ZCTA5 08241,85063,-,91250,40000
8600000US08242,08242,ZCTA5 08242,52738,(X),71354,29479
8600000US08243,08243,ZCTA5 08243,66683,-,82438,40000
8600000US08244,08244,ZCTA5 08244,50800,-,64900,35720
8600000US08246,08246,ZCTA5 08246,(X),-,(X),-
8600000US08247,08247,ZCTA5 08247,81806,-,99118,49236
8600000US08248,08248,ZCTA5 08248,213250,-,213250,-
8600000US08251,08251,ZCTA5 08251,47574,-,53562,31081
8600000US08260,08260,ZCTA5 08260,43823,"2,500-",50890,29384
8600000US08270,08270,ZCTA5 08270,62271,33068,73750,30985
8600000US08302,08302,ZCTA5 08302,50322,45164,53842,29741
8600000US08310,08310,ZCTA5 08310,40031,-,52888,18056
8600000US08311,08311,ZCTA5 08311,60216,76111,55804,(X)
8600000US08312,08312,ZCTA5 08312,62835,54952,73699,27070
8600000US08314,08314,ZCTA5 08314,70035,-,70729,-
8600000US08316,08316,ZCTA5 08316,55625,-,44375,(X)
8600000US08317,08317,ZCTA5 08317,76574,-,96250,60625
8600000US08318,08318,ZCTA5 08318,71452,59063,83095,41473
8600000US08319,08319,ZCTA5 08319,84375,-,95000,49583
8600000US08320,08320,ZCTA5 08320,-,-,-,-
8600000US08321,08321,ZCTA5 08321,24808,-,(X),19750
8600000US08322,08322,ZCTA5 08322,78534,(X),86384,35039
8600000US08323,08323,ZCTA5 08323,66667,119583,81625,35156
8600000US08324,08324,ZCTA5 08324,71771,-,86063,25000
8600000US08326,08326,ZCTA5 08326,62679,-,75375,(X)
8600000US08327,08327,ZCTA5 08327,66563,-,65625,(X)
8600000US08328,08328,ZCTA5 08328,50814,-,51279,(X)
8600000US08329,08329,ZCTA5 08329,69223,-,-,-
8600000US08330,08330,ZCTA5 08330,60058,(X),71008,40792
8600000US08332,08332,ZCTA5 08332,49209,26094,58375,30661
8600000US08340,08340,ZCTA5 08340,88150,-,93854,26667
8600000US08341,08341,ZCTA5 08341,33750,-,47578,18179
8600000US08343,08343,ZCTA5 08343,92460,-,95965,46935
8600000US08344,08344,ZCTA5 08344,69405,75833,78125,36042
8600000US08345,08345,ZCTA5 08345,49375,-,67083,15764
8600000US08346,08346,ZCTA5 08346,49853,-,50642,36490
8600000US08348,08348,ZCTA5 08348,40729,-,40729,46250
8600000US08349,08349,ZCTA5 08349,49243,-,60208,22118
8600000US08350,08350,ZCTA5 08350,54615,-,57694,41103
8600000US08352,08352,ZCTA5 08352,67348,-,73188,66250
8600000US08353,08353,ZCTA5 08353,67292,-,76750,40625
8600000US08360,08360,ZCTA5 08360,46116,65042,52400,26280
8600000US08361,08361,ZCTA5 08361,73060,84821,81786,37079
8600000US08401,08401,ZCTA5 08401,25737,27500,30881,18140
8600000US08402,08402,ZCTA5 08402,67138,-,104762,38964
8600000US08403,08403,ZCTA5 08403,100625,-,131750,55625
8600000US08406,08406,ZCTA5 08406,50978,(X),67234,35461
8600000US08501,08501,ZCTA5 08501,111438,-,116771,60833
8600000US08502,08502,ZCTA5 08502,161327,-,168000,67115
8600000US08505,08505,ZCTA5 08505,85044,113350,105704,54143
8600000US08510,08510,ZCTA5 08510,128938,-,139609,(X)
8600000US08511,08511,ZCTA5 08511,92375,-,93625,48125
8600000US08512,08512,ZCTA5 08512,82625,(X),105268,56406
8600000US08514,08514,ZCTA5 08514,85321,-,95671,70625
8600000US08515,08515,ZCTA5 08515,120769,"250,000+",143365,51375
8600000US08518,08518,ZCTA5 08518,60054,-,83984,40117
8600000US08520,08520,ZCTA5 08520,86652,-,98368,57070
8600000US08525,08525,ZCTA5 08525,121707,(X),147425,63750
8600000US08527,08527,ZCTA5 08527,84782,87604,100716,42931
8600000US08528,08528,ZCTA5 08528,(X),-,93750,-
8600000US08530,08530,ZCTA5 08530,91028,-,121971,54297
8600000US08533,08533,ZCTA5 08533,99235,-,113247,36477
8600000US08534,08534,ZCTA5 08534,131553,241842,153266,51625
8600000US08535,08535,ZCTA5 08535,144479,-,149917,83581
8600000US08536,08536,ZCTA5 08536,94278,82702,113007,60174
8600000US08540,08540,ZCTA5 08540,127170,103819,167390,59646
8600000US08542,08542,ZCTA5 08542,71725,-,100391,51603
8600000US08550,08550,ZCTA5 08550,182204,180081,196607,42778
8600000US08551,08551,ZCTA5 08551,112750,-,153750,57656
8600000US08553,08553,ZCTA5 08553,104219,-,130000,67188
8600000US08554,08554,ZCTA5 08554,76941,-,81736,52857
8600000US08555,08555,ZCTA5 08555,72143,-,88542,(X)
8600000US08558,08558,ZCTA5 08558,172990,-,201824,39158
8600000US08559,08559,ZCTA5 08559,106782,157109,113605,71929
8600000US08560,08560,ZCTA5 08560,128077,-,136190,65417
8600000US08561,08561,ZCTA5 08561,-,-,-,-
8600000US08562,08562,ZCTA5 08562,61927,53750,76071,32935
8600000US08608,08608,ZCTA5 08608,14803,-,58063,12177
8600000US08609,08609,ZCTA5 08609,25789,(X),36365,14092
8600000US08610,08610,ZCTA5 08610,56774,(X),67840,38486
8600000US08611,08611,ZCTA5 08611,36580,75694,38951,22361
8600000US08618,08618,ZCTA5 08618,42771,(X),52294,28723
8600000US08619,08619,ZCTA5 08619,68601,77500,97038,37265
8600000US08620,08620,ZCTA5 08620,87314,-,100943,48393
8600000US08628,08628,ZCTA5 08628,89346,-,104104,59750
8600000US08629,08629,ZCTA5 08629,52386,59327,55175,37361
8600000US08638,08638,ZCTA5 08638,53158,94306,63142,29023
8600000US08640,08640,ZCTA5 08640,57457,41196,56595,60439
8600000US08641,08641,ZCTA5 08641,50036,45926,50928,39896
8600000US08648,08648,ZCTA5 08648,85090,(X),110079,54850
8600000US08690,08690,ZCTA5 08690,99643,71080,119004,50268
8600000US08691,08691,ZCTA5 08691,111531,(X),141224,50753
8600000US08701,08701,ZCTA5 08701,40983,(X),42423,29677
8600000US08720,08720,ZCTA5 08720,120189,-,121780,(X)
8600000US08721,08721,ZCTA5 08721,73384,(X),83865,36075
8600000US08722,08722,ZCTA5 08722,71540,(X),77944,51364
8600000US08723,08723,ZCTA5 08723,67726,52694,81945,33949
8600000US08724,08724,ZCTA5 08724,74451,46667,91718,37011
8600000US08730,08730,ZCTA5 08730,122416,-,142868,50870
8600000US08731,08731,ZCTA5 08731,67070,-,81032,38643
8600000US08732,08732,ZCTA5 08732,78319,(X),84097,51000
8600000US08733,08733,ZCTA5 08733,66078,-,66494,34300
8600000US08734,08734,ZCTA5 08734,82500,-,90482,44932
8600000US08735,08735,ZCTA5 08735,65083,-,87250,37479
8600000US08736,08736,ZCTA5 08736,101042,-,121932,68412
8600000US08738,08738,ZCTA5 08738,104375,-,139375,54688
8600000US08740,08740,ZCTA5 08740,66667,-,80563,36583
8600000US08741,08741,ZCTA5 08741,82500,-,100341,48929
8600000US08742,08742,ZCTA5 08742,85592,225500,108225,48591
8600000US08750,08750,ZCTA5 08750,105114,-,133875,64375
8600000US08751,08751,ZCTA5 08751,38464,-,40446,28636
8600000US08752,08752,ZCTA5 08752,69948,-,81898,43264
8600000US08753,08753,ZCTA5 08753,73116,62188,87947,39307
8600000US08755,08755,ZCTA5 08755,69216,-,79750,45371
8600000US08757,08757,ZCTA5 08757,38747,77083,56104,24009
8600000US08758,08758,ZCTA5 08758,66598,-,80065,37860
8600000US08759,08759,ZCTA5 08759,37077,(X),57377,25107
8600000US08801,08801,ZCTA5 08801,115199,-,140161,65750
8600000US08802,08802,ZCTA5 08802,110972,-,127950,49091
8600000US08804,08804,ZCTA5 08804,93864,-,112898,41346
8600000US08805,08805,ZCTA5 08805,65851,90511,70641,45676
8600000US08807,08807,ZCTA5 08807,113466,90781,128910,58125
8600000US08808,08808,ZCTA5 08808,-,-,-,-
8600000US08809,08809,ZCTA5 08809,97721,101838,123510,59762
8600000US08810,08810,ZCTA5 08810,119893,-,126127,36008
8600000US08812,08812,ZCTA5 08812,92666,(X),106761,68500
8600000US08816,08816,ZCTA5 08816,97958,83984,120078,45018
8600000US08817,08817,ZCTA5 08817,82500,32667,93709,42252
8600000US08820,08820,ZCTA5 08820,114205,87716,129445,42625
8600000US08821,08821,ZCTA5 08821,77417,-,(X),-
8600000US08822,08822,ZCTA5 08822,101020,77115,121303,42527
8600000US08823,08823,ZCTA5 08823,97152,91830,109697,76641
8600000US08824,08824,ZCTA5 08824,124361,149219,139353,30357
8600000US08825,08825,ZCTA5 08825,102078,-,117344,46685
8600000US08826,08826,ZCTA5 08826,91140,-,104890,51133
8600000US08827,08827,ZCTA5 08827,108438,-,122059,37778
8600000US08828,08828,ZCTA5 08828,74554,-,78828,66250
8600000US08829,08829,ZCTA5 08829,81905,-,103173,52179
8600000US08830,08830,ZCTA5 08830,80953,44226,89493,52222
8600000US08831,08831,ZCTA5 08831,70322,100735,102829,35018
8600000US08832,08832,ZCTA5 08832,39937,40000,52240,27448
8600000US08833,08833,ZCTA5 08833,134828,(X),154792,76186
8600000US08835,08835,ZCTA5 08835,64514,-,74361,33955
8600000US08836,08836,ZCTA5 08836,142102,-,155733,68125
8600000US08837,08837,ZCTA5 08837,75917,58594,91305,45599
8600000US08840,08840,ZCTA5 08840,111418,117222,127399,57819
8600000US08844,08844,ZCTA5 08844,112761,115875,133364,49475
8600000US08846,08846,ZCTA5 08846,79327,-,92935,37022
8600000US08848,08848,ZCTA5 08848,94762,50833,107826,52051
8600000US08850,08850,ZCTA5 08850,104938,-,114787,56172
8600000US08852,08852,ZCTA5 08852,100038,(X),107627,70520
8600000US08853,08853,ZCTA5 08853,122816,-,124829,48393
8600000US08854,08854,ZCTA5 08854,88494,105147,99530,54363
8600000US08857,08857,ZCTA5 08857,84710,104054,103709,51681
8600000US08858,08858,ZCTA5 08858,-,-,-,-
8600000US08859,08859,ZCTA5 08859,81960,48021,91853,39925
8600000US08861,08861,ZCTA5 08861,45499,(X),50761,26936
8600000US08863,08863,ZCTA5 08863,80218,91111,90821,46288
8600000US08865,08865,ZCTA5 08865,55313,59764,66771,31608
8600000US08867,08867,ZCTA5 08867,120685,-,148450,61310
8600000US08869,08869,ZCTA5 08869,73827,(X),97083,47426
8600000US08872,08872,ZCTA5 08872,78167,121023,87975,39797
8600000US08873,08873,ZCTA5 08873,86702,76726,104394,49735
8600000US08876,08876,ZCTA5 08876,88506,(X),108277,58041
8600000US08879,08879,ZCTA5 08879,70107,98438,81652,48352
8600000US08880,08880,ZCTA5 08880,72180,"250,000+",78138,42000
8600000US08882,08882,ZCTA5 08882,62972,(X),75388,38596
8600000US08884,08884,ZCTA5 08884,74696,-,93971,25313
8600000US08886,08886,ZCTA5 08886,107295,-,111429,66953
8600000US08887,08887,ZCTA5 08887,79886,-,87159,64554
8600000US08889,08889,ZCTA5 08889,123233,-,150110,52393
8600000US08890,08890,ZCTA5 08890,-,-,-,-
8600000US08901,08901,ZCTA5 08901,38435,60833,37359,25376
8600000US08902,08902,ZCTA5 08902,80402,122083,92891,52232
8600000US08904,08904,ZCTA5 08904,68837,(X),86648,44735
8600000US10001,10001,ZCTA5 10001,86801,47218,91418,80823
8600000US10002,10002,ZCTA5 10002,33726,46019,34755,27472
8600000US10003,10003,ZCTA5 10003,98151,96008,156642,86081
8600000US10004,10004,ZCTA5 10004,119691,(X),224484,95444
8600000US10005,10005,ZCTA5 10005,124194,"2,500-",196011,109556
8600000US10006,10006,ZCTA5 10006,123691,(X),141369,103023
8600000US10007,10007,ZCTA5 10007,"250,000+",-,"250,000+",155665
8600000US10009,10009,ZCTA5 10009,59090,45540,58913,58095
8600000US10010,10010,ZCTA5 10010,101718,103585,154000,86075
8600000US10011,10011,ZCTA5 10011,109818,105369,178875,92359
8600000US10012,10012,ZCTA5 10012,100859,(X),149313,84274
8600000US10013,10013,ZCTA5 10013,96667,75329,117453,73828
8600000US10014,10014,ZCTA5 10014,113973,126637,184570,92307
8600000US10016,10016,ZCTA5 10016,104826,112839,163077,89256
8600000US10017,10017,ZCTA5 10017,106421,140104,174848,81934
8600000US10018,10018,ZCTA5 10018,105500,(X),115179,101691
8600000US10019,10019,ZCTA5 10019,94022,69279,137399,80844
8600000US10020,10020,ZCTA5 10020,-,-,-,-
8600000US10021,10021,ZCTA5 10021,115076,61695,229975,75575
8600000US10022,10022,ZCTA5 10022,126378,(X),245941,91457
8600000US10023,10023,ZCTA5 10023,111478,(X),192054,85692
8600000US10024,10024,ZCTA5 10024,113839,86172,179746,72045
8600000US10025,10025,ZCTA5 10025,74065,89206,127220,54358
8600000US10026,10026,ZCTA5 10026,47264,29615,49761,40701
8600000US10027,10027,ZCTA5 10027,40782,45167,47987,32648
8600000US10028,10028,ZCTA5 10028,114939,91332,211654,77996
8600000US10029,10029,ZCTA5 10029,31350,31000,35799,20718
8600000US10030,10030,ZCTA5 10030,33196,33875,40652,24135
8600000US10031,10031,ZCTA5 10031,39774,25824,43121,32407
8600000US10032,10032,ZCTA5 10032,37280,28993,40674,28114
8600000US10033,10033,ZCTA5 10033,44933,33694,46979,33954
8600000US10034,10034,ZCTA5 10034,42581,57344,40889,41597
8600000US10035,10035,ZCTA5 10035,27424,26458,34705,18343
8600000US10036,10036,ZCTA5 10036,75966,87083,112734,67199
8600000US10037,10037,ZCTA5 10037,35491,37232,33982,34938
8600000US10038,10038,ZCTA5 10038,76379,63906,79323,74414
8600000US10039,10039,ZCTA5 10039,33558,37241,37089,30473
8600000US10040,10040,ZCTA5 10040,46200,38622,47108,42000
8600000US10044,10044,ZCTA5 10044,91383,(X),119329,68523
8600000US10065,10065,ZCTA5 10065,112869,83832,205840,75956
8600000US10069,10069,ZCTA5 10069,163750,(X),236287,101806
8600000US10075,10075,ZCTA5 10075,111691,73843,188401,80350
8600000US10103,10103,ZCTA5 10103,-,-,-,-
8600000US10110,10110,ZCTA5 10110,-,-,-,-
8600000US10111,10111,ZCTA5 10111,-,-,-,-
8600000US10112,10112,ZCTA5 10112,-,-,-,-
8600000US10115,10115,ZCTA5 10115,-,-,-,-
8600000US10119,10119,ZCTA5 10119,-,-,-,-
8600000US10128,10128,ZCTA5 10128,100200,81395,165192,72043
8600000US10152,10152,ZCTA5 10152,-,-,-,-
8600000US10153,10153,ZCTA5 10153,-,-,-,-
8600000US10154,10154,ZCTA5 10154,-,-,-,-
8600000US10162,10162,ZCTA5 10162,193510,-,"250,000+",192560
8600000US10165,10165,ZCTA5 10165,-,-,-,-
8600000US10167,10167,ZCTA5 10167,-,-,-,-
8600000US10168,10168,ZCTA5 10168,-,-,-,-
8600000US10169,10169,ZCTA5 10169,-,-,-,-
8600000US10170,10170,ZCTA5 10170,-,-,-,-
8600000US10171,10171,ZCTA5 10171,-,-,-,-
8600000US10172,10172,ZCTA5 10172,-,-,-,-
8600000US10173,10173,ZCTA5 10173,-,-,-,-
8600000US10174,10174,ZCTA5 10174,-,-,-,-
8600000US10177,10177,ZCTA5 10177,-,-,-,-
8600000US10199,10199,ZCTA5 10199,-,-,-,-
8600000US10271,10271,ZCTA5 10271,-,-,-,-
8600000US10278,10278,ZCTA5 10278,-,-,-,-
8600000US10279,10279,ZCTA5 10279,-,-,-,-
8600000US10280,10280,ZCTA5 10280,145432,146164,201364,116886
8600000US10282,10282,ZCTA5 10282,"250,000+",-,"250,000+",140197
8600000US10301,10301,ZCTA5 10301,54605,46250,66854,37459
8600000US10302,10302,ZCTA5 10302,54170,(X),64109,30104
8600000US10303,10303,ZCTA5 10303,52553,78194,60313,24025
8600000US10304,10304,ZCTA5 10304,54106,30563,64113,32750
8600000US10305,10305,ZCTA5 10305,72782,63672,82759,34332
8600000US10306,10306,ZCTA5 10306,79686,(X),99306,33791
8600000US10307,10307,ZCTA5 10307,76857,-,90494,38942
8600000US10308,10308,ZCTA5 10308,87174,-,96361,37170
8600000US10309,10309,ZCTA5 10309,87509,54423,96707,53760
8600000US10310,10310,ZCTA5 10310,68080,82011,80576,30446
8600000US10311,10311,ZCTA5 10311,-,-,-,-
8600000US10312,10312,ZCTA5 10312,84584,(X),95960,42896
8600000US10314,10314,ZCTA5 10314,77331,84342,90638,37404
8600000US10451,10451,ZCTA5 10451,26048,37155,29579,18014
8600000US10452,10452,ZCTA5 10452,24790,24194,26722,17058
8600000US10453,10453,ZCTA5 10453,23095,22991,25779,14437
8600000US10454,10454,ZCTA5 10454,20210,22383,23428,13693
8600000US10455,10455,ZCTA5 10455,23253,18608,27311,13064
8600000US10456,10456,ZCTA5 10456,23956,23864,27331,13856
8600000US10457,10457,ZCTA5 10457,24750,25125,28510,14598
8600000US10458,10458,ZCTA5 10458,27912,31691,30868,20023
8600000US10459,10459,ZCTA5 10459,23761,18194,27521,11688
8600000US10460,10460,ZCTA5 10460,23209,13906,25298,14290
8600000US10461,10461,ZCTA5 10461,51568,72708,62923,33702
8600000US10462,10462,ZCTA5 10462,45760,45735,51470,34591
8600000US10463,10463,ZCTA5 10463,56482,49688,64467,41026
8600000US10464,10464,ZCTA5 10464,75208,-,109853,40431
8600000US10465,10465,ZCTA5 10465,73776,49286,88341,37898
8600000US10466,10466,ZCTA5 10466,42478,48125,51233,20678
