GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_EST_VC10,HC01_EST_VC22,HC01_EST_VC30
8600000US17317,17317,ZCTA5 17317,333,0.0,258,75
8600000US17318,17318,ZCTA5 17318,122,0.0,88,34
8600000US17319,17319,ZCTA5 17319,3931,1.3,3007,924
8600000US17320,17320,ZCTA5 17320,2897,0.4,2187,710
8600000US17321,17321,ZCTA5 17321,815,0.5,640,175
8600000US17322,17322,ZCTA5 17322,2198,1.0,1842,356
8600000US17324,17324,ZCTA5 17324,1591,1.6,1277,314
8600000US17325,17325,ZCTA5 17325,10549,1.1,6986,3563
8600000US17327,17327,ZCTA5 17327,3252,0.8,2441,811
8600000US17329,17329,ZCTA5 17329,865,0.0,706,159
8600000US17331,17331,ZCTA5 17331,19741,1.1,13750,5991
8600000US17339,17339,ZCTA5 17339,2533,0.0,1912,621
8600000US17340,17340,ZCTA5 17340,4152,0.1,3019,1133
8600000US17343,17343,ZCTA5 17343,21,0.0,21,0
8600000US17344,17344,ZCTA5 17344,1361,1.0,910,451
8600000US17345,17345,ZCTA5 17345,2793,0.9,1913,880
8600000US17347,17347,ZCTA5 17347,2336,0.8,1790,546
8600000US17349,17349,ZCTA5 17349,2760,0.6,2110,650
8600000US17350,17350,ZCTA5 17350,4893,0.5,3271,1622
8600000US17352,17352,ZCTA5 17352,470,0.0,324,146
8600000US17353,17353,ZCTA5 17353,1259,0.0,923,336
8600000US17355,17355,ZCTA5 17355,71,0.0,48,23
8600000US17356,17356,ZCTA5 17356,8583,1.0,6156,2427
8600000US17360,17360,ZCTA5 17360,2148,0.0,1699,449
8600000US17361,17361,ZCTA5 17361,2227,0.0,1464,763
8600000US17362,17362,ZCTA5 17362,5066,0.3,4009,1057
8600000US17363,17363,ZCTA5 17363,3628,0.5,2804,824
8600000US17364,17364,ZCTA5 17364,1318,0.0,969,349
8600000US17365,17365,ZCTA5 17365,966,0.0,668,298
8600000US17366,17366,ZCTA5 17366,2209,0.0,1511,698
8600000US17368,17368,ZCTA5 17368,2952,1.1,2029,923
8600000US17370,17370,ZCTA5 17370,2122,0.3,1574,548
8600000US17371,17371,ZCTA5 17371,115,0.0,77,38
8600000US17372,17372,ZCTA5 17372,1569,0.7,1159,410
8600000US17401,17401,ZCTA5 17401,6194,2.5,3681,2513
8600000US17402,17402,ZCTA5 17402,13545,0.6,9368,4177
8600000US17403,17403,ZCTA5 17403,14929,2.1,9518,5411
8600000US17404,17404,ZCTA5 17404,14037,2.1,9160,4877
8600000US17406,17406,ZCTA5 17406,8899,1.1,6336,2563
8600000US17407,17407,ZCTA5 17407,759,2.0,617,142
8600000US17408,17408,ZCTA5 17408,9062,0.5,6370,2692
8600000US17501,17501,ZCTA5 17501,1905,0.0,1285,620
8600000US17502,17502,ZCTA5 17502,1074,0.0,788,286
8600000US17505,17505,ZCTA5 17505,540,0.0,472,68
8600000US17507,17507,ZCTA5 17507,13,0.0,13,0
8600000US17508,17508,ZCTA5 17508,111,0.0,111,0
8600000US17509,17509,ZCTA5 17509,1316,0.5,1118,198
8600000US17512,17512,ZCTA5 17512,6732,1.3,4604,2128
8600000US17516,17516,ZCTA5 17516,1769,0.0,1382,387
8600000US17517,17517,ZCTA5 17517,5570,1.2,4423,1147
8600000US17518,17518,ZCTA5 17518,402,0.0,334,68
8600000US17519,17519,ZCTA5 17519,2058,0.0,1642,416
8600000US17520,17520,ZCTA5 17520,1636,0.0,1461,175
8600000US17522,17522,ZCTA5 17522,12573,0.9,8718,3855
8600000US17527,17527,ZCTA5 17527,1867,0.7,1594,273
8600000US17529,17529,ZCTA5 17529,1324,0.0,1057,267
8600000US17532,17532,ZCTA5 17532,1188,0.0,855,333
8600000US17535,17535,ZCTA5 17535,580,0.0,541,39
8600000US17536,17536,ZCTA5 17536,931,0.0,740,191
8600000US17538,17538,ZCTA5 17538,2424,0.6,1941,483
8600000US17540,17540,ZCTA5 17540,3160,0.3,2381,779
8600000US17543,17543,ZCTA5 17543,15984,0.4,11872,4112
8600000US17545,17545,ZCTA5 17545,8219,0.7,5987,2232
8600000US17547,17547,ZCTA5 17547,2861,1.0,2007,854
8600000US17550,17550,ZCTA5 17550,261,0.0,169,92
8600000US17551,17551,ZCTA5 17551,3610,2.3,2078,1532
8600000US17552,17552,ZCTA5 17552,7520,1.4,5410,2110
8600000US17554,17554,ZCTA5 17554,3270,1.2,2122,1148
8600000US17555,17555,ZCTA5 17555,2260,0.0,1976,284
8600000US17557,17557,ZCTA5 17557,5160,0.6,3725,1435
8600000US17560,17560,ZCTA5 17560,1894,2.7,1458,436
8600000US17562,17562,ZCTA5 17562,1395,0.0,1143,252
8600000US17563,17563,ZCTA5 17563,1254,0.0,904,350
8600000US17565,17565,ZCTA5 17565,819,1.1,655,164
8600000US17566,17566,ZCTA5 17566,4240,0.6,3206,1034
8600000US17569,17569,ZCTA5 17569,1833,0.0,1388,445
8600000US17570,17570,ZCTA5 17570,91,0.0,77,14
8600000US17572,17572,ZCTA5 17572,1113,0.0,858,255
8600000US17576,17576,ZCTA5 17576,70,0.0,60,10
8600000US17578,17578,ZCTA5 17578,2658,0.0,2257,401
8600000US17579,17579,ZCTA5 17579,1943,0.0,1593,350
8600000US17581,17581,ZCTA5 17581,328,1.5,246,82
8600000US17582,17582,ZCTA5 17582,751,1.2,573,178
8600000US17584,17584,ZCTA5 17584,3818,0.5,2700,1118
8600000US17601,17601,ZCTA5 17601,19910,1.0,13994,5916
8600000US17602,17602,ZCTA5 17602,19597,2.5,12174,7423
8600000US17603,17603,ZCTA5 17603,24868,1.7,14805,10063
8600000US17606,17606,ZCTA5 17606,264,0.0,68,196
8600000US17701,17701,ZCTA5 17701,18041,1.7,10495,7546
8600000US17702,17702,ZCTA5 17702,4446,0.3,2820,1626
8600000US17721,17721,ZCTA5 17721,748,0.0,479,269
8600000US17723,17723,ZCTA5 17723,23,0.0,21,2
8600000US17724,17724,ZCTA5 17724,2117,0.1,1412,705
8600000US17727,17727,ZCTA5 17727,23,0.0,7,16
8600000US17728,17728,ZCTA5 17728,1963,1.5,1540,423
8600000US17729,17729,ZCTA5 17729,38,0.0,21,17
8600000US17730,17730,ZCTA5 17730,115,0.0,74,41
8600000US17731,17731,ZCTA5 17731,76,0.0,51,25
8600000US17737,17737,ZCTA5 17737,2380,0.1,1677,703
8600000US17739,17739,ZCTA5 17739,22,0.0,12,10
8600000US17740,17740,ZCTA5 17740,4885,0.9,3500,1385
8600000US17742,17742,ZCTA5 17742,29,0.0,22,7
8600000US17744,17744,ZCTA5 17744,1211,1.7,880,331
8600000US17745,17745,ZCTA5 17745,7075,1.2,4147,2928
8600000US17747,17747,ZCTA5 17747,1011,0.3,811,200
8600000US17748,17748,ZCTA5 17748,142,0.0,59,83
8600000US17749,17749,ZCTA5 17749,106,0.0,73,33
8600000US17750,17750,ZCTA5 17750,35,0.0,35,0
8600000US17751,17751,ZCTA5 17751,2915,0.8,2095,820
8600000US17752,17752,ZCTA5 17752,1854,1.3,1310,544
8600000US17754,17754,ZCTA5 17754,5040,0.4,3369,1671
8600000US17756,17756,ZCTA5 17756,4444,0.5,2964,1480
8600000US17758,17758,ZCTA5 17758,390,0.0,249,141
8600000US17760,17760,ZCTA5 17760,258,0.0,166,92
8600000US17762,17762,ZCTA5 17762,180,0.0,140,40
8600000US17763,17763,ZCTA5 17763,152,0.7,114,38
8600000US17764,17764,ZCTA5 17764,967,0.4,579,388
8600000US17765,17765,ZCTA5 17765,368,0.0,254,114
8600000US17767,17767,ZCTA5 17767,47,0.0,21,26
8600000US17768,17768,ZCTA5 17768,85,0.0,58,27
8600000US17771,17771,ZCTA5 17771,1344,0.2,988,356
8600000US17772,17772,ZCTA5 17772,911,0.3,723,188
8600000US17774,17774,ZCTA5 17774,439,0.0,330,109
8600000US17776,17776,ZCTA5 17776,120,1.7,81,39
8600000US17777,17777,ZCTA5 17777,2779,0.0,2039,740
8600000US17778,17778,ZCTA5 17778,51,0.0,16,35
8600000US17779,17779,ZCTA5 17779,74,35.1,37,37
8600000US17801,17801,ZCTA5 17801,6927,0.3,4363,2564
8600000US17810,17810,ZCTA5 17810,866,1.0,683,183
8600000US17812,17812,ZCTA5 17812,508,0.8,392,116
8600000US17813,17813,ZCTA5 17813,724,0.4,542,182
8600000US17814,17814,ZCTA5 17814,1762,0.0,1251,511
8600000US17815,17815,ZCTA5 17815,11335,0.7,6758,4577
8600000US17820,17820,ZCTA5 17820,2307,0.3,1578,729
8600000US17821,17821,ZCTA5 17821,7430,0.2,4954,2476
8600000US17822,17822,ZCTA5 17822,0,-,0,0
8600000US17823,17823,ZCTA5 17823,448,0.0,352,96
8600000US17824,17824,ZCTA5 17824,1761,0.0,1292,469
8600000US17827,17827,ZCTA5 17827,309,0.0,227,82
8600000US17829,17829,ZCTA5 17829,83,0.0,68,15
8600000US17830,17830,ZCTA5 17830,808,0.4,595,213
8600000US17832,17832,ZCTA5 17832,302,0.0,200,102
8600000US17834,17834,ZCTA5 17834,1485,0.0,998,487
8600000US17835,17835,ZCTA5 17835,64,0.0,45,19
8600000US17836,17836,ZCTA5 17836,84,0.0,61,23
8600000US17837,17837,ZCTA5 17837,6512,1.6,4058,2454
8600000US17840,17840,ZCTA5 17840,206,0.0,149,57
8600000US17841,17841,ZCTA5 17841,1751,0.2,1419,332
8600000US17842,17842,ZCTA5 17842,3369,0.3,2413,956
8600000US17844,17844,ZCTA5 17844,3932,0.3,2777,1155
8600000US17845,17845,ZCTA5 17845,852,0.6,607,245
8600000US17846,17846,ZCTA5 17846,1482,0.0,983,499
8600000US17847,17847,ZCTA5 17847,5078,0.5,3476,1602
8600000US17850,17850,ZCTA5 17850,255,0.0,186,69
8600000US17851,17851,ZCTA5 17851,3747,0.0,1935,1812
8600000US17853,17853,ZCTA5 17853,1184,0.0,903,281
8600000US17855,17855,ZCTA5 17855,386,0.0,313,73
8600000US17856,17856,ZCTA5 17856,1519,0.0,1143,376
8600000US17857,17857,ZCTA5 17857,3257,0.7,2066,1191
8600000US17859,17859,ZCTA5 17859,1263,0.0,921,342
8600000US17860,17860,ZCTA5 17860,880,0.5,737,143
8600000US17861,17861,ZCTA5 17861,38,0.0,29,9
8600000US17862,17862,ZCTA5 17862,178,2.8,121,57
8600000US17864,17864,ZCTA5 17864,761,0.0,621,140
8600000US17865,17865,ZCTA5 17865,59,0.0,46,13
8600000US17866,17866,ZCTA5 17866,3331,0.0,2081,1250
8600000US17867,17867,ZCTA5 17867,78,0.0,58,20
8600000US17868,17868,ZCTA5 17868,445,0.0,316,129
8600000US17870,17870,ZCTA5 17870,5208,0.8,3702,1506
8600000US17872,17872,ZCTA5 17872,4533,0.6,2664,1869
8600000US17876,17876,ZCTA5 17876,800,1.3,422,378
8600000US17878,17878,ZCTA5 17878,507,0.0,411,96
8600000US17880,17880,ZCTA5 17880,36,2.8,29,7
8600000US17881,17881,ZCTA5 17881,679,0.0,428,251
8600000US17884,17884,ZCTA5 17884,95,0.0,64,31
8600000US17885,17885,ZCTA5 17885,67,0.0,57,10
8600000US17886,17886,ZCTA5 17886,370,0.0,256,114
8600000US17887,17887,ZCTA5 17887,131,0.0,82,49
8600000US17888,17888,ZCTA5 17888,111,0.0,80,31
8600000US17889,17889,ZCTA5 17889,964,0.0,752,212
8600000US17901,17901,ZCTA5 17901,10113,0.5,6369,3744
8600000US17920,17920,ZCTA5 17920,119,0.0,90,29
8600000US17921,17921,ZCTA5 17921,2573,0.0,1654,919
8600000US17922,17922,ZCTA5 17922,1939,0.0,1350,589
8600000US17923,17923,ZCTA5 17923,171,0.0,110,61
8600000US17925,17925,ZCTA5 17925,149,0.0,121,28
8600000US17929,17929,ZCTA5 17929,732,0.0,511,221
8600000US17930,17930,ZCTA5 17930,173,1.2,95,78
8600000US17931,17931,ZCTA5 17931,2268,0.4,1447,821
8600000US17933,17933,ZCTA5 17933,33,45.5,18,15
8600000US17934,17934,ZCTA5 17934,208,0.0,145,63
8600000US17935,17935,ZCTA5 17935,714,0.0,436,278
8600000US17936,17936,ZCTA5 17936,338,0.0,232,106
8600000US17938,17938,ZCTA5 17938,960,0.0,763,197
8600000US17941,17941,ZCTA5 17941,333,0.0,254,79
8600000US17943,17943,ZCTA5 17943,139,0.0,113,26
8600000US17944,17944,ZCTA5 17944,94,0.0,64,30
8600000US17945,17945,ZCTA5 17945,103,0.0,55,48
8600000US17946,17946,ZCTA5 17946,104,0.0,67,37
8600000US17948,17948,ZCTA5 17948,2099,0.5,1260,839
8600000US17949,17949,ZCTA5 17949,95,2.1,68,27
8600000US17951,17951,ZCTA5 17951,114,0.0,68,46
8600000US17952,17952,ZCTA5 17952,108,0.0,57,51
8600000US17953,17953,ZCTA5 17953,206,0.0,130,76
8600000US17954,17954,ZCTA5 17954,1973,1.1,1091,882
8600000US17957,17957,ZCTA5 17957,151,0.0,90,61
8600000US17959,17959,ZCTA5 17959,660,0.0,395,265
8600000US17960,17960,ZCTA5 17960,1607,1.1,1179,428
8600000US17961,17961,ZCTA5 17961,2913,0.8,1974,939
8600000US17963,17963,ZCTA5 17963,3738,0.1,2870,868
8600000US17964,17964,ZCTA5 17964,280,0.0,213,67
8600000US17965,17965,ZCTA5 17965,910,1.4,533,377
8600000US17967,17967,ZCTA5 17967,993,0.2,694,299
8600000US17968,17968,ZCTA5 17968,115,0.0,87,28
8600000US17970,17970,ZCTA5 17970,1513,0.0,812,701
8600000US17972,17972,ZCTA5 17972,4482,0.0,3099,1383
8600000US17974,17974,ZCTA5 17974,108,0.0,75,33
8600000US17976,17976,ZCTA5 17976,2827,0.9,1704,1123
8600000US17978,17978,ZCTA5 17978,99,0.0,30,69
8600000US17979,17979,ZCTA5 17979,55,0.0,31,24
8600000US17980,17980,ZCTA5 17980,1245,0.6,879,366
8600000US17981,17981,ZCTA5 17981,1034,0.0,662,372
8600000US17982,17982,ZCTA5 17982,185,0.0,120,65
8600000US17983,17983,ZCTA5 17983,657,0.0,444,213
8600000US17985,17985,ZCTA5 17985,494,0.0,350,144
8600000US18011,18011,ZCTA5 18011,2101,0.4,1606,495
8600000US18013,18013,ZCTA5 18013,6796,0.0,4905,1891
8600000US18014,18014,ZCTA5 18014,4418,0.1,3200,1218
8600000US18015,18015,ZCTA5 18015,10777,3.2,6649,4128
8600000US18016,18016,ZCTA5 18016,0,-,0,0
8600000US18017,18017,ZCTA5 18017,14744,1.3,10189,4555
8600000US18018,18018,ZCTA5 18018,14096,2.0,7727,6369
8600000US18020,18020,ZCTA5 18020,7504,0.7,5764,1740
8600000US18030,18030,ZCTA5 18030,258,0.0,189,69
8600000US18031,18031,ZCTA5 18031,2808,0.8,1902,906
8600000US18032,18032,ZCTA5 18032,3816,1.9,2516,1300
8600000US18034,18034,ZCTA5 18034,2611,1.1,2042,569
8600000US18035,18035,ZCTA5 18035,76,0.0,53,23
8600000US18036,18036,ZCTA5 18036,4548,0.1,3416,1132
8600000US18037,18037,ZCTA5 18037,3004,0.9,2119,885
8600000US18038,18038,ZCTA5 18038,1049,1.0,853,196
8600000US18040,18040,ZCTA5 18040,5874,1.2,4494,1380
8600000US18041,18041,ZCTA5 18041,2090,1.1,1561,529
8600000US18042,18042,ZCTA5 18042,15257,2.6,9602,5655
8600000US18045,18045,ZCTA5 18045,9868,1.2,7301,2567
8600000US18046,18046,ZCTA5 18046,0,-,0,0
8600000US18049,18049,ZCTA5 18049,6880,1.9,4778,2102
8600000US18051,18051,ZCTA5 18051,1339,0.0,977,362
8600000US18052,18052,ZCTA5 18052,11246,1.4,7373,3873
8600000US18053,18053,ZCTA5 18053,1012,2.1,764,248
8600000US18054,18054,ZCTA5 18054,1590,0.0,1235,355
8600000US18055,18055,ZCTA5 18055,5099,0.1,3279,1820
8600000US18056,18056,ZCTA5 18056,319,0.0,219,100
8600000US18058,18058,ZCTA5 18058,3767,1.8,2639,1128
8600000US18059,18059,ZCTA5 18059,377,2.1,335,42
8600000US18062,18062,ZCTA5 18062,9384,1.1,6829,2555
8600000US18063,18063,ZCTA5 18063,295,0.0,181,114
8600000US18064,18064,ZCTA5 18064,8639,0.0,6373,2266
8600000US18066,18066,ZCTA5 18066,2244,0.0,1652,592
8600000US18067,18067,ZCTA5 18067,7256,0.6,5104,2152
8600000US18068,18068,ZCTA5 18068,47,0.0,47,0
8600000US18069,18069,ZCTA5 18069,2951,1.7,2278,673
8600000US18070,18070,ZCTA5 18070,317,0.0,254,63
8600000US18071,18071,ZCTA5 18071,4393,0.5,2708,1685
8600000US18072,18072,ZCTA5 18072,2421,1.0,1754,667
8600000US18073,18073,ZCTA5 18073,3370,1.2,2609,761
8600000US18074,18074,ZCTA5 18074,2219,1.3,1792,427
8600000US18076,18076,ZCTA5 18076,1187,0.3,701,486
8600000US18077,18077,ZCTA5 18077,896,0.2,663,233
8600000US18078,18078,ZCTA5 18078,2685,0.0,2015,670
8600000US18079,18079,ZCTA5 18079,105,0.0,76,29
8600000US18080,18080,ZCTA5 18080,4570,0.5,3226,1344
8600000US18081,18081,ZCTA5 18081,116,0.0,103,13
8600000US18083,18083,ZCTA5 18083,215,1.4,146,69
8600000US18085,18085,ZCTA5 18085,353,0.0,271,82
8600000US18086,18086,ZCTA5 18086,178,0.0,170,8
8600000US18087,18087,ZCTA5 18087,264,0.0,234,30
8600000US18088,18088,ZCTA5 18088,3235,1.7,2388,847
8600000US18091,18091,ZCTA5 18091,2456,0.6,1627,829
8600000US18092,18092,ZCTA5 18092,1214,0.0,994,220
8600000US18101,18101,ZCTA5 18101,1448,5.0,736,712
8600000US18102,18102,ZCTA5 18102,16013,4.9,10524,5489
8600000US18103,18103,ZCTA5 18103,18018,0.6,12405,5613
8600000US18104,18104,ZCTA5 18104,16596,0.6,10828,5768
8600000US18105,18105,ZCTA5 18105,0,-,0,0
8600000US18106,18106,ZCTA5 18106,2669,1.1,1898,771
8600000US18109,18109,ZCTA5 18109,6171,2.5,3617,2554
8600000US18195,18195,ZCTA5 18195,0,-,0,0
8600000US18201,18201,ZCTA5 18201,10591,1.3,6859,3732
8600000US18202,18202,ZCTA5 18202,4795,0.6,2915,1880
8600000US18210,18210,ZCTA5 18210,2784,1.0,2197,587
8600000US18211,18211,ZCTA5 18211,505,0.0,397,108
8600000US18212,18212,ZCTA5 18212,51,0.0,35,16
8600000US18214,18214,ZCTA5 18214,785,0.0,555,230
8600000US18216,18216,ZCTA5 18216,456,0.0,306,150
8600000US18218,18218,ZCTA5 18218,1055,0.0,611,444
8600000US18219,18219,ZCTA5 18219,637,0.0,407,230
8600000US18220,18220,ZCTA5 18220,156,0.0,116,40
8600000US18221,18221,ZCTA5 18221,178,0.0,116,62
8600000US18222,18222,ZCTA5 18222,3661,1.7,2655,1006
8600000US18223,18223,ZCTA5 18223,65,0.0,26,39
8600000US18224,18224,ZCTA5 18224,2520,0.7,1420,1100
8600000US18225,18225,ZCTA5 18225,20,0.0,20,0
8600000US18229,18229,ZCTA5 18229,3523,0.0,2684,839
8600000US18230,18230,ZCTA5 18230,30,0.0,15,15
8600000US18231,18231,ZCTA5 18231,301,0.0,175,126
8600000US18232,18232,ZCTA5 18232,1694,0.8,1011,683
8600000US18234,18234,ZCTA5 18234,176,0.0,56,120
8600000US18235,18235,ZCTA5 18235,7600,1.0,5329,2271
8600000US18237,18237,ZCTA5 18237,1511,0.3,970,541
8600000US18239,18239,ZCTA5 18239,141,0.0,100,41
8600000US18240,18240,ZCTA5 18240,1637,1.3,1051,586
8600000US18241,18241,ZCTA5 18241,303,0.0,221,82
8600000US18242,18242,ZCTA5 18242,92,0.0,37,55
8600000US18244,18244,ZCTA5 18244,184,0.0,121,63
8600000US18245,18245,ZCTA5 18245,156,0.0,148,8
8600000US18246,18246,ZCTA5 18246,60,0.0,44,16
8600000US18248,18248,ZCTA5 18248,234,0.0,143,91
8600000US18249,18249,ZCTA5 18249,1446,0.0,1101,345
8600000US18250,18250,ZCTA5 18250,1138,1.9,823,315
8600000US18251,18251,ZCTA5 18251,63,0.0,33,30
8600000US18252,18252,ZCTA5 18252,4764,0.0,3080,1684
8600000US18254,18254,ZCTA5 18254,372,0.0,246,126
8600000US18255,18255,ZCTA5 18255,1680,1.4,1191,489
8600000US18256,18256,ZCTA5 18256,166,0.0,124,42
8600000US18301,18301,ZCTA5 18301,9465,3.1,6700,2765
8600000US18302,18302,ZCTA5 18302,5986,2.5,4650,1336
8600000US18321,18321,ZCTA5 18321,636,1.9,481,155
8600000US18322,18322,ZCTA5 18322,895,0.0,648,247
8600000US18323,18323,ZCTA5 18323,23,0.0,23,0
8600000US18324,18324,ZCTA5 18324,3562,0.4,2584,978
8600000US18325,18325,ZCTA5 18325,1061,0.0,750,311
8600000US18326,18326,ZCTA5 18326,1640,4.7,1114,526
8600000US18327,18327,ZCTA5 18327,284,0.0,141,143
8600000US18328,18328,ZCTA5 18328,2625,2.4,2064,561
8600000US18330,18330,ZCTA5 18330,3007,1.1,2381,626
8600000US18331,18331,ZCTA5 18331,365,0.0,338,27
8600000US18332,18332,ZCTA5 18332,1103,2.2,808,295
8600000US18333,18333,ZCTA5 18333,139,0.0,99,40
8600000US18334,18334,ZCTA5 18334,1315,0.0,1059,256
8600000US18335,18335,ZCTA5 18335,187,0.0,151,36
8600000US18336,18336,ZCTA5 18336,1629,1.1,1069,560
8600000US18337,18337,ZCTA5 18337,5288,0.6,3897,1391
8600000US18340,18340,ZCTA5 18340,53,0.0,46,7
8600000US18342,18342,ZCTA5 18342,174,0.0,77,97
8600000US18343,18343,ZCTA5 18343,1641,0.0,1072,569
8600000US18344,18344,ZCTA5 18344,1308,3.3,969,339
8600000US18346,18346,ZCTA5 18346,915,1.7,745,170
8600000US18347,18347,ZCTA5 18347,1110,8.7,720,390
8600000US18349,18349,ZCTA5 18349,105,0.0,93,12
8600000US18350,18350,ZCTA5 18350,670,0.0,587,83
8600000US18351,18351,ZCTA5 18351,232,0.0,149,83
8600000US18352,18352,ZCTA5 18352,410,11.7,296,114
8600000US18353,18353,ZCTA5 18353,4168,1.0,3235,933
8600000US18354,18354,ZCTA5 18354,234,0.0,183,51
8600000US18355,18355,ZCTA5 18355,529,0.0,379,150
8600000US18356,18356,ZCTA5 18356,107,0.0,56,51
8600000US18357,18357,ZCTA5 18357,90,0.0,80,10
8600000US18360,18360,ZCTA5 18360,10591,1.1,7353,3238
8600000US18370,18370,ZCTA5 18370,367,13.6,249,118
8600000US18371,18371,ZCTA5 18371,217,0.0,163,54
8600000US18372,18372,ZCTA5 18372,1111,0.0,747,364
8600000US18403,18403,ZCTA5 18403,2849,0.0,1954,895
8600000US18405,18405,ZCTA5 18405,1038,0.2,732,306
8600000US18407,18407,ZCTA5 18407,5868,0.2,3621,2247
8600000US18411,18411,ZCTA5 18411,8758,0.7,5874,2884
8600000US18413,18413,ZCTA5 18413,59,0.0,25,34
8600000US18414,18414,ZCTA5 18414,2079,0.6,1557,522
8600000US18415,18415,ZCTA5 18415,547,0.0,323,224
8600000US18417,18417,ZCTA5 18417,496,0.0,375,121
8600000US18419,18419,ZCTA5 18419,1745,0.0,1226,519
8600000US18420,18420,ZCTA5 18420,29,0.0,8,21
8600000US18421,18421,ZCTA5 18421,1834,0.1,1213,621
8600000US18424,18424,ZCTA5 18424,1998,0.3,1336,662
8600000US18425,18425,ZCTA5 18425,515,1.7,353,162
8600000US18426,18426,ZCTA5 18426,1927,0.3,1378,549
8600000US18427,18427,ZCTA5 18427,64,0.0,43,21
8600000US18428,18428,ZCTA5 18428,4645,1.7,3302,1343
8600000US18430,18430,ZCTA5 18430,11,0.0,5,6
8600000US18431,18431,ZCTA5 18431,5292,0.8,3354,1938
8600000US18433,18433,ZCTA5 18433,2751,0.9,1980,771
8600000US18434,18434,ZCTA5 18434,1655,0.0,1282,373
8600000US18435,18435,ZCTA5 18435,307,0.0,156,151
8600000US18436,18436,ZCTA5 18436,5356,0.0,3884,1472
8600000US18437,18437,ZCTA5 18437,90,0.0,59,31
8600000US18438,18438,ZCTA5 18438,428,0.0,356,72
8600000US18439,18439,ZCTA5 18439,172,0.0,119,53
8600000US18441,18441,ZCTA5 18441,139,0.0,95,44
8600000US18443,18443,ZCTA5 18443,171,1.8,113,58
8600000US18444,18444,ZCTA5 18444,5123,0.1,3964,1159
8600000US18445,18445,ZCTA5 18445,797,0.0,598,199
8600000US18446,18446,ZCTA5 18446,1521,0.3,1056,465
8600000US18447,18447,ZCTA5 18447,4192,0.2,2825,1367
8600000US18451,18451,ZCTA5 18451,197,0.0,110,87
8600000US18452,18452,ZCTA5 18452,2239,2.9,1332,907
8600000US18453,18453,ZCTA5 18453,424,1.2,317,107
8600000US18454,18454,ZCTA5 18454,21,0.0,8,13
8600000US18455,18455,ZCTA5 18455,52,0.0,47,5
8600000US18456,18456,ZCTA5 18456,183,2.2,131,52
8600000US18457,18457,ZCTA5 18457,26,0.0,26,0
8600000US18458,18458,ZCTA5 18458,1209,0.6,758,451
8600000US18459,18459,ZCTA5 18459,20,0.0,20,0
8600000US18460,18460,ZCTA5 18460,103,0.0,81,22
8600000US18461,18461,ZCTA5 18461,163,0.0,91,72
8600000US18462,18462,ZCTA5 18462,144,0.0,96,48
8600000US18463,18463,ZCTA5 18463,104,0.0,77,27
8600000US18464,18464,ZCTA5 18464,536,0.0,294,242
8600000US18465,18465,ZCTA5 18465,644,0.0,452,192
8600000US18466,18466,ZCTA5 18466,5465,3.5,4569,896
8600000US18469,18469,ZCTA5 18469,219,0.0,131,88
8600000US18470,18470,ZCTA5 18470,925,0.0,616,309
8600000US18471,18471,ZCTA5 18471,229,0.0,190,39
8600000US18472,18472,ZCTA5 18472,1593,1.3,1174,419
8600000US18473,18473,ZCTA5 18473,217,0.0,107,110
8600000US18503,18503,ZCTA5 18503,516,0.0,62,454
8600000US18504,18504,ZCTA5 18504,8742,1.2,5379,3363
8600000US18505,18505,ZCTA5 18505,8533,0.8,5177,3356
8600000US18507,18507,ZCTA5 18507,2045,0.0,1348,697
8600000US18508,18508,ZCTA5 18508,4744,0.8,2873,1871
8600000US18509,18509,ZCTA5 18509,4791,0.9,2593,2198
8600000US18510,18510,ZCTA5 18510,4634,1.4,2489,2145
8600000US18512,18512,ZCTA5 18512,5389,0.0,3089,2300
8600000US18517,18517,ZCTA5 18517,2075,0.0,1464,611
8600000US18518,18518,ZCTA5 18518,3695,0.4,2176,1519
8600000US18519,18519,ZCTA5 18519,2165,0.8,1318,847
8600000US18602,18602,ZCTA5 18602,128,0.0,109,19
8600000US18603,18603,ZCTA5 18603,8056,1.0,5338,2718
8600000US18610,18610,ZCTA5 18610,1596,0.0,1088,508
8600000US18612,18612,ZCTA5 18612,6285,0.9,4117,2168
8600000US18614,18614,ZCTA5 18614,1088,0.3,659,429
8600000US18615,18615,ZCTA5 18615,731,0.0,515,216
8600000US18616,18616,ZCTA5 18616,213,0.0,122,91
8600000US18617,18617,ZCTA5 18617,819,0.0,421,398
8600000US18618,18618,ZCTA5 18618,1555,1.4,1103,452
8600000US18619,18619,ZCTA5 18619,71,0.0,43,28
8600000US18621,18621,ZCTA5 18621,1917,0.4,1437,480
8600000US18622,18622,ZCTA5 18622,92,0.0,64,28
8600000US18623,18623,ZCTA5 18623,998,0.4,698,300
8600000US18624,18624,ZCTA5 18624,251,4.0,196,55
8600000US18625,18625,ZCTA5 18625,203,0.0,124,79
8600000US18626,18626,ZCTA5 18626,208,0.0,159,49
8600000US18628,18628,ZCTA5 18628,110,0.0,76,34
8600000US18629,18629,ZCTA5 18629,697,0.0,451,246
8600000US18630,18630,ZCTA5 18630,1276,0.2,888,388
8600000US18631,18631,ZCTA5 18631,517,0.0,411,106
8600000US18632,18632,ZCTA5 18632,165,0.0,91,74
8600000US18634,18634,ZCTA5 18634,6001,0.0,3577,2424
